Base_ID	url	domain	webMethod	type	pageDepth	gatewayType	validateParsedOutput	fetchNextCrawlUrl	uniqueIdentifier	region_input	search_keyword	Channel	scope_name	category_input	Top_Category_LVMH	Category_LVMH	Sub_Category_LVMH	Project	Batch	SubBatch	Scrape_Frequency	Partner_Name	ip_search_keyword_category	ip_filter_by_category	site_name	no_of_pages
103	https://www.mediamarkt.de/de/category/pcs-365.html?query=pc&queryMeta[ga_query]=pc&queryMeta[queryHash]=d8463bd3ba4b10e5916f65fa7b0c1f9f91f67ca40cc25b48810fb2f5a3340488&queryMeta[queryRequestId]=d8463bd3ba4b10e5916f65fa7b0c1f9f91f67ca40cc25b48810fb2f5a3340488&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	103	DE	pc	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
104	https://www.mediamarkt.de/de/category/gaming-laptops-348.html?query=gaming%20laptop&queryMeta[ga_query]=gaming%20laptop&queryMeta[queryHash]=f5dee4ab6a31c37039f3a5c41c5d6183b172b143a100fd7ce92fd5ee41111c0f&queryMeta[queryRequestId]=f5dee4ab6a31c37039f3a5c41c5d6183b172b143a100fd7ce92fd5ee41111c0f&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	104	DE	gaming laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
105	https://www.mediamarkt.de/de/brand/apple/mac?query=macbook&queryMeta[ga_query]=macbook&queryMeta[queryHash]=26b47209413e5776b8a32b9ef89bb47312a75875bf475d39a78e5ae4dcc095f3&queryMeta[queryRequestId]=26b47209413e5776b8a32b9ef89bb47312a75875bf475d39a78e5ae4dcc095f3&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	105	DE	macbook	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
106	https://www.mediamarkt.de/de/brand/apple/mac/macbook-pro?query=macbook%20pro&queryMeta[ga_query]=macbook%20pro&queryMeta[queryHash]=27119b85d0a5c58a318119d125117a12a66694c409a28d57966f6d725535f557&queryMeta[queryRequestId]=27119b85d0a5c58a318119d125117a12a66694c409a28d57966f6d725535f557&searchFeatures[0][name]=suggest&searchFeatures[0][value]=1&searchFeatures[1][name]=redirect&searchFeatures[1][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	106	DE	macbook pro	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
107	https://www.mediamarkt.de/de/brand/chromebook/alle-chromebooks?query=chromebook&queryMeta[ga_query]=chromebook&queryMeta[queryHash]=63980f0accbc6b82a0b83a5a809ee641220641c41a1ccc561ae282bc74b47eec&queryMeta[queryRequestId]=63980f0accbc6b82a0b83a5a809ee641220641c41a1ccc561ae282bc74b47eec&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	107	DE	chromebook	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
108	https://www.mediamarkt.de/de/category/mini-pcs-1002.html?query=mini%20pc&queryMeta[ga_query]=mini%20pc&queryMeta[queryHash]=7383e7a9d5aee1b2134c073c9087476becdaac085194c3eb42cc3a2f53e89793&queryMeta[queryRequestId]=7383e7a9d5aee1b2134c073c9087476becdaac085194c3eb42cc3a2f53e89793&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	108	DE	mini pc	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
109	https://www.mediamarkt.de/de/search.html?query=pc%20gaming	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	109	DE	pc gaming	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
110	https://www.mediamarkt.de/de/category/pcs-365.html?query=computer&queryMeta[ga_query]=computer&queryMeta[queryHash]=aa97302150fce811425cd84537028a5afbe37e3f1362ad45a51d467e17afdc9c&queryMeta[queryRequestId]=aa97302150fce811425cd84537028a5afbe37e3f1362ad45a51d467e17afdc9c&searchFeatures[0][name]=suggest&searchFeatures[0][value]=1&searchFeatures[1][name]=redirect&searchFeatures[1][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	110	DE	computer	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
111	https://www.mediamarkt.de/de/search.html?query=hp%20laptops	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	111	DE	hp laptops	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
112	https://www.mediamarkt.de/de/category/laptops-notebooks-362.html?query=laptops&queryMeta[finalQuery]=laptop&queryMeta[ga_query]=laptops&queryMeta[queryHash]=255507591253b5d4ab20c219c09e879eb88e5507eaf2d74eb255febb5c77577c&queryMeta[queryRequestId]=255507591253b5d4ab20c219c09e879eb88e5507eaf2d74eb255febb5c77577c&queryMeta[standardizedQuery]=laptop&queryMeta[userInput]=laptops&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	112	DE	laptops	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
113	https://www.mediamarkt.de/de/search.html?query=dell%20laptop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	113	DE	dell laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
114	https://www.mediamarkt.de/de/search.html?query=lenovo%20laptop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	114	DE	lenovo laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
115	https://www.mediamarkt.de/de/search.html?query=graphics%20card	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	115	DE	graphics card	Desktop	Hi-Tech_POC	n/a	Components	Graphics Card	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
116	https://www.mediamarkt.de/de/search.html?query=gpu	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	116	DE	gpu	Desktop	Hi-Tech_POC	n/a	Components	Graphics Card	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
117	https://www.mediamarkt.de/de/category/prozessoren-cpu-7153.html?query=cpu&queryMeta[ga_query]=cpu&queryMeta[queryHash]=68ab84f7c6d0f5781585eb1b5289499fb29081b918f71ebddb5f72021c9ef9c5&queryMeta[queryRequestId]=68ab84f7c6d0f5781585eb1b5289499fb29081b918f71ebddb5f72021c9ef9c5&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	117	DE	cpu	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
118	https://www.mediamarkt.de/de/list/laptops-asus	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	118	DE	asus laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
119	https://www.mediamarkt.de/de/search.html?query=mini%20computers	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	119	DE	mini computers	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
120	https://www.mediamarkt.de/de/search.html?query=hp%20laptop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	120	DE	hp laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
121	https://www.mediamarkt.de/de/category/gaming-pcs-367.html?query=gaming%20computer&queryMeta[ga_query]=gaming%20computer&queryMeta[queryHash]=6d4a77e3a4953bcbde76f3d6809698c28cc5d3949b3373667c78828a26797bbe&queryMeta[queryRequestId]=6d4a77e3a4953bcbde76f3d6809698c28cc5d3949b3373667c78828a26797bbe&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	121	DE	gaming computer	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
122	https://www.mediamarkt.de/de/search.html?query=computers	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	122	DE	computers	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
123	https://www.mediamarkt.de/de/category/windows-laptops-4384.html?query=windows%20laptop&queryMeta[ga_query]=windows%20laptop&queryMeta[queryHash]=16478f1b79bfa0eba6b10565ad73f41b61277dfcb2a811b39dfa40f5320c8652&queryMeta[queryRequestId]=16478f1b79bfa0eba6b10565ad73f41b61277dfcb2a811b39dfa40f5320c8652&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	123	DE	windows laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
124	https://www.mediamarkt.de/de/search.html?query=gaming%20desktop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	124	DE	gaming desktop	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
125	https://www.mediamarkt.de/de/category/gaming-laptops-348.html?query=laptop%20gaming&queryMeta[finalQuery]=gaming%20laptop&queryMeta[ga_query]=laptop%20gaming&queryMeta[queryHash]=dc53784ef988bccdac93fd4d37626312668d9644dcd8643845a295a43ec31f19&queryMeta[queryRequestId]=dc53784ef988bccdac93fd4d37626312668d9644dcd8643845a295a43ec31f19&queryMeta[standardizedQuery]=gaming%20laptop&queryMeta[userInput]=laptop%20gaming&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	125	DE	laptop gaming	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
126	https://www.mediamarkt.de/de/category/gaming-pcs-367.html?query=prebuilt%20gaming%20pc&queryMeta[ga_query]=prebuilt%20gaming%20pc&queryMeta[queryHash]=ce19fdd7b80e82d816e2a83bcb392c3aaeb496a3ae42e706e7beba0d639c6e06&queryMeta[queryRequestId]=ce19fdd7b80e82d816e2a83bcb392c3aaeb496a3ae42e706e7beba0d639c6e06&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	126	DE	prebuilt gaming pc	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
127	https://www.mediamarkt.de/de/search.html?query=pc%20gamer	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	127	DE	pc gamer	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
128	https://www.mediamarkt.de/de/search.html?query=all%20in%20one%20desktop%20computer	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	128	DE	all in one desktop computer	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
129	https://www.mediamarkt.de/de/search.html?query=acer%20nitro%205	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	129	DE	acer nitro 5	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
130	https://www.mediamarkt.de/de/search.html?query=mini%20gaming%20pc	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	130	DE	mini gaming pc	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
131	https://www.mediamarkt.de/de/search.html?query=laptop%20gamer	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	131	DE	laptop gamer	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
132	https://www.mediamarkt.de/de/search.html?query=msi%20gaming%20laptop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	132	DE	msi gaming laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
133	https://www.mediamarkt.de/de/search.html?query=acer%20laptop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	133	DE	acer laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
134	https://www.mediamarkt.de/de/search.html?query=gaming%20pc%20desktop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	134	DE	gaming pc desktop	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
135	https://www.mediamarkt.de/de/search.html?query=i9%2014900k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	135	DE	i9 14900k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
136	https://www.mediamarkt.de/de/brand/chromebook/alle-chromebooks?query=chromebook%20laptop&queryMeta[ga_query]=chromebook%20laptop&queryMeta[queryHash]=7b6d1510888bbcc65fcf8128929e58f016151b744a9e406738a273b83d73ab4b&queryMeta[queryRequestId]=7b6d1510888bbcc65fcf8128929e58f016151b744a9e406738a273b83d73ab4b&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	136	DE	chromebook laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
137	https://www.mediamarkt.de/de/search.html?query=tower%20computers	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	137	DE	tower computers	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
138	https://www.mediamarkt.de/de/search.html?query=laptop%20hp	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	138	DE	laptop hp	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
139	https://www.mediamarkt.de/de/category/gaming-laptops-348.html?query=gaming%20laptops&queryMeta[finalQuery]=gaming%20laptop&queryMeta[ga_query]=gaming%20laptops&queryMeta[queryHash]=20a93a70273fb384cae0d6a24d1c10058b589adece9c57cdd3799b2bb8196e5b&queryMeta[queryRequestId]=20a93a70273fb384cae0d6a24d1c10058b589adece9c57cdd3799b2bb8196e5b&queryMeta[standardizedQuery]=gaming%20laptop&queryMeta[userInput]=gaming%20laptops&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	139	DE	gaming laptops	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
140	https://www.mediamarkt.de/de/search.html?query=desktop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	140	DE	desktop	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
141	https://www.mediamarkt.de/de/search.html?query=touchscreen%20laptop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	141	DE	touchscreen laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
142	https://www.mediamarkt.de/de/search.html?query=intel%20nuc&searchFeatures%5B0%5D%5Bname%5D=suggest&searchFeatures%5B0%5D%5Bvalue%5D=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	142	DE	intel nuc	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
143	https://www.mediamarkt.de/de/search.html?query=i5%2012600k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	143	DE	i5 12600k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
144	https://www.mediamarkt.de/de/category/mini-laptops-4388.html?query=mini%20laptop&queryMeta[ga_query]=mini%20laptop&queryMeta[queryHash]=e353b4fdba1a8be93496838eb8f2ecf6fdace30926f070b742998209e2902456&queryMeta[queryRequestId]=e353b4fdba1a8be93496838eb8f2ecf6fdace30926f070b742998209e2902456&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	144	DE	mini laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
145	https://www.mediamarkt.de/de/search.html?query=i7%2013700k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	145	DE	i7 13700k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
146	https://www.mediamarkt.de/de/search.html?query=i5%2013600k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	146	DE	i5 13600k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
147	https://www.mediamarkt.de/de/search.html?query=graphics%20card%20for%20gaming%20pc	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	147	DE	graphics card for gaming pc	Desktop	Hi-Tech_POC	n/a	Components	Graphics Card	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
148	https://www.mediamarkt.de/de/search.html?query=i7%2014700k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	148	DE	i7 14700k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
149	https://www.mediamarkt.de/de/search.html?query=intel%20i7	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	149	DE	intel i7	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
150	https://www.mediamarkt.de/de/search.html?query=laptop%20touch%20screen	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	150	DE	laptop touch screen	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
151	https://www.mediamarkt.de/de/search.html?query=mini%20pc%20gaming	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	151	DE	mini pc gaming	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
152	https://www.mediamarkt.de/de/search.html?query=intel%20i9%2014900k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	152	DE	intel i9 14900k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
153	https://www.mediamarkt.de/de/search.html?query=i5%2012400f	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	153	DE	i5 12400f	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
154	https://www.mediamarkt.de/de/search.html?query=touch%20screen%20laptop	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	154	DE	touch screen laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
155	https://www.mediamarkt.de/de/search.html?query=intel%20i9	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	155	DE	intel i9	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
156	https://www.mediamarkt.de/de/search.html?query=14900k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	156	DE	14900k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
